StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,study_id,Day,Q27,Q1,Q3,Q6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q11,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q19_1,Q19_2,Q19_3,Q19_4,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21_1,Q21_2,Q22_1,Q23_1,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q30_1,Q30_2,Q30_3,Q30_4
NA,NA,NA,NA,NA,NA,NA,72,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,72,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,72,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,72,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,72,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-15T16:10:04Z,2019-04-15T16:22:13Z,0,100,729,1,2019-04-15T16:22:14Z,73,1,8,5,1,I was talking to my sister about school. It just seemed authentic because she needed my help and I have also known her for so long.,1,1,7,7,6,1,1,7,1,1,6,7,1,1,1,3,3,3,3,5,4,1,1,1,4,I was texting my friend about playing for a team. It felt like he did not want me to play for the team so it felt like he wasn't being genuine about it.,1,3,5,7,6,2,6,6,4,1,2,4,4,3,2,1,1,1,1,4,4,3,3,2,3,5,2,Sitting in bed watching youtube.,1,1,6,7,7,1,1,6,1,1,6,6,1,1,1,4,3,3,3,5,4,1,1,1,4,"I was going to the bathroom right after I woke up but I felt weird, my vision was a bit blurry at first.",1,5,5,6,4,6,5,3,4,5,2,3,4,3,3,1,2,1,1,2,2,3,2,3,3,5,4,2,1,6,6,1,1,6,7,1,1,4,30,20,30,4,4,4,1,2,1,4,3,3,2,1,1,7,6,1,1,6,6,1,1,6,6,1,1,5,2,2,5
2019-04-16T16:09:59Z,2019-04-16T16:25:20Z,0,100,920,1,2019-04-16T16:25:20Z,73,2,9,4,2,I spoke to a professor I had last semester and we talked about life and what what going on in our lives,3,5,6,6,6,2,2,5,2,2,6,6,2,1,1,3,3,3,2,4,4,1,1,1,4,I was speaking to a student in my class about the topic in class because they disagreed with what I said,3,4,6,6,5,2,3,4,5,3,5,6,2,1,3,2,3,1,1,3,4,1,1,3,5,4,2,I was in rettner reading and doing my homework. I am there often so it felt authentic and it’s something I do often,2,4,6,6,6,2,2,5,2,5,5,6,2,1,1,2,3,2,1,3,4,1,1,1,3,I was in a sona study and was told to stay in the room alone and not be on my phone. I was told to just think about anything I wanted to while I was alone,3,6,4,6,3,6,5,2,4,5,3,3,5,1,3,1,1,1,1,3,2,2,3,1,3,3,3,1,5,4,4,2,4,5,5,2,2,2,15,20,50,3,3,2,2,1,1,3,2,2,2,1,2,3,4,5,3,5,6,2,3,5,4,2,2,4,5,3,2
2019-04-17T16:24:46Z,2019-04-17T16:39:28Z,0,100,881,1,2019-04-17T16:39:29Z,73,3,10,4,1,I spoke to my dad about a doctors appointment that he has tomorrow. Conversations with my parents are always authentic.,1,1,6,6,5,1,1,6,1,1,5,6,1,1,2,2,2,4,4,4,4,1,1,1,4,I was talking to my neighbor about his dog because it was being so loud. He tried to be nice about it but I could see he was mad when I told him.,2,1,5,6,6,5,5,2,5,4,3,4,5,3,1,2,3,1,1,2,3,1,1,4,3,4,1,I was in rettner doing physic homework. I do my homework there a lot so I was just being myself.,1,2,6,6,6,2,2,6,3,3,5,6,2,1,1,2,2,2,2,3,4,1,1,1,3,I was in my room on my phone talking to some person who sent me a message on social media. The conversation was just awkward so I felt weird.,1,1,6,6,3,6,5,5,5,1,4,4,4,1,2,1,2,1,1,2,4,1,2,1,2,5,5,1,2,6,6,1,1,5,5,1,1,3,0,20,25,3,4,2,2,1,2,3,3,3,2,1,1,5,4,2,2,4,5,1,1,6,6,1,1,5,3,3,5
2019-04-18T16:05:09Z,2019-04-18T16:14:39Z,0,100,570,1,2019-04-18T16:14:40Z,73,4,11,4,2,I spoke with my dad about how it was at the doctors.,1,1,5,6,6,1,1,5,1,1,6,5,1,2,2,2,2,3,4,4,4,1,1,1,4,I was debating with a student in my religion class about the movie that we had to watch.,4,2,6,6,7,5,5,5,5,1,4,6,2,1,3,1,2,1,1,1,2,1,1,4,3,4,2,I was in my room doing my religion homework. I do my homework in my room a lot so it felt like a normal thing.,1,2,6,7,7,1,1,6,1,5,5,7,1,1,1,2,2,2,2,4,4,1,1,1,3,I was driving in my car but my mind tended to doze off and think about weird things. I was not paying attention to the road as much as I should have.,1,4,4,4,2,6,5,3,3,5,3,3,5,2,3,1,1,1,1,2,3,1,2,1,2,5,5,2,4,6,5,1,1,5,5,1,1,4,20,35,50,3,4,2,2,1,1,4,3,2,2,1,1,4,5,2,3,5,4,2,3,5,3,1,1,5,3,2,5
2019-04-19T20:31:37Z,2019-04-19T20:41:42Z,0,100,604,1,2019-04-19T20:41:42Z,73,5,12,3,2,I was speaking to my friends about the club we went to last night,2,2,5,6,6,2,4,5,1,2,6,5,2,3,2,2,2,2,2,3,4,1,1,1,4,I met these kids who also play pokemon go and I tried talking to them but they seemed so hesitant for some reason,3,1,5,6,4,5,NA,6,4,5,2,4,5,1,3,1,2,1,1,3,4,1,1,2,3,4,2,I was at the library doing homework which is what I do often so I felt normal.,1,1,6,6,7,1,1,6,1,5,5,6,1,1,1,2,2,2,2,4,4,1,1,1,3,I was in my room but I was drunk a bit from going to the club so I felt weird,2,5,3,6,5,6,5,3,4,5,2,2,4,1,2,1,1,2,2,4,4,1,1,1,1,2,4,3,2,5,6,1,1,5,5,1,1,2,30,20,40,4,4,2,2,2,1,5,3,4,1,1,1,5,5,2,1,5,6,1,1,7,6,1,1,6,2,2,5
2019-04-22T18:19:31Z,2019-04-22T18:45:57Z,0,100,1585,1,2019-04-22T18:45:57Z,74,1,15,3,3,"I randomly ran into a friend/fraternity brother of mine, after finishing a class presentation that i was nervous about. i felt that my group did well on the presentation, so i was in a good mood. My friend was excited to see me, which made me glad that i ran into him. The interaction went smoothly, we caught up on how school was going and i walked back to my dorm.",5,6,6,5,6,5,3,4,3,4,6,5,3,2,2,4,3,4,3,4,4,2,2,2,4,"My girlfriend asked me if i had picked up tickets for an event during senior week, so i told her that i hadn't because i had been too busy and that i would do it later. I went to pick up the tickets, and they were sold out. I feel as if she already knew that they were sold out and never responded because she was angry with me. I am annoyed because she knew that i was busy and does not respect that enough.",5,5,2,2,2,5,5,2,6,6,2,2,6,2,3,2,2,1,1,2,4,3,3,4,2,2,4,"Right now, i took a short nap and my roommate is not in the room. i am planning my gym session tomorrow which gives me peace of mind. i also bought a book that interests me a lot.",2,6,2,3,2,6,6,2,5,5,4,3,5,2,2,2,2,2,2,2,2,2,2,2,2,"i was stressed out over a presentation i needed to do today, and i was not able to return from a 2 week hiatus from the gym as i had planned to the night before.",6,2,2,2,3,6,6,2,2,6,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,7,7,5,1,7,7,7,4,7,7,1,1,5,0,5,0,2,3,2,4,3,4,2,2,2,3,3,3,2,3,5,4,2,3,4,6,2,2,4,2,2,4,3,2
2019-04-24T00:07:32Z,2019-04-24T00:14:46Z,0,100,434,1,2019-04-24T00:14:46Z,74,2,17,3,3,My friend helped me with my homework.,4,4,4,5,4,4,4,4,4,3,4,4,4,3,3,3,3,3,4,3,3,3,3,2,5,Interacting with my coworker,2,3,4,1,5,7,5,5,2,3,6,5,6,4,5,3,3,3,4,3,3,3,3,4,3,3,3,Heading to bedtime,4,3,4,4,4,3,3,4,2,6,1,5,5,3,5,3,3,3,4,4,3,3,3,3,3,"None, it is always authentic when I’m alone",6,4,1,6,1,2,6,5,3,1,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,5,4,3,4,4,7,4,2,4,0,12,4,2,3,3,5,4,4,3,2,2,5,3,4,4,1,5,4,4,1,6,2,4,4,3,1,4,7,6,2
2019-04-24T19:33:12Z,2019-04-24T19:39:10Z,0,100,358,1,2019-04-24T19:39:11Z,74,3,17,3,3,None,3,6,5,5,4,6,4,5,6,5,5,5,5,4,5,3,4,4,3,2,5,5,5,3,4,None,7,5,4,4,4,5,6,5,6,3,6,7,6,4,3,4,2,3,2,3,2,4,4,3,3,3,3,None,4,3,2,4,4,5,4,5,4,5,5,4,3,5,4,4,5,3,5,3,5,4,5,5,3,None,3,4,3,5,1,5,3,4,4,3,5,4,5,4,4,3,4,3,4,4,4,4,4,4,3,3,2,3,2,4,4,4,5,3,4,4,6,5,0,12,3,3,5,3,4,3,2,4,3,3,3,3,3,6,4,4,3,2,5,5,3,2,3,4,3,4,4,4,5
2019-04-25T23:51:25Z,2019-04-25T23:56:51Z,0,100,325,1,2019-04-25T23:56:51Z,74,4,18,3,3,I was joking around with my boss at work,3,4,6,6,3,5,2,5,3,5,3,5,3,1,5,5,2,3,2,3,3,5,4,3,3,"An awkward person I know said hi, and we talked about nothing. The conversation died quickly",3,2,2,3,1,1,3,3,4,3,6,3,3,2,4,5,4,4,2,3,2,4,4,4,2,3,3,I got back to my room after eating and laid in bed,1,6,5,3,4,4,5,5,4,4,4,5,3,5,5,5,5,5,5,5,3,3,3,3,3,My roommate walked into my room,4,5,4,5,3,3,4,4,4,2,3,3,4,1,5,3,5,3,5,4,4,5,3,3,4,4,5,4,4,6,4,5,5,3,4,5,2,1,0,13,0,3,3,3,5,3,5,3,5,3,3,3,4,4,4,6,3,4,6,3,4,2,6,3,4,4,4,7,7
2019-04-26T21:42:58Z,2019-04-26T22:58:22Z,0,100,4523,1,2019-04-26T22:58:22Z,74,5,19,3,3,Dday was an authentic day because everyone was drunk,6,6,3,4,2,3,5,4,5,5,2,4,4,5,4,4,5,3,3,5,4,3,3,3,4,I went to a concert that I did not enjoy,7,5,4,4,3,5,4,1,3,5,4,4,2,4,5,2,4,3,5,5,3,2,4,5,4,3,3,I was studying for a quiz,2,6,5,5,4,4,4,3,2,4,4,6,2,3,3,3,4,4,3,3,3,3,4,3,4,I was waiting for others to finish a quiz so that I could leave the class,1,7,5,6,4,2,3,4,3,3,7,7,4,3,3,4,3,4,4,5,5,3,3,4,4,4,2,1,3,5,2,5,6,7,6,4,5,2,0,6,5,3,5,4,3,3,3,3,4,3,3,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,6,5,6
2019-04-15T16:22:51Z,2019-04-15T16:43:13Z,0,100,1222,1,2019-04-15T16:43:14Z,75,1,8,3,3,Having video call with my parents.,6,5,5,5,5,6,2,5,3,2,6,6,2,2,2,3,3,4,4,4,4,2,3,2,4,talk to my classmate,4,3,4,4,4,4,4,4,3,4,4,4,3,2,3,2,2,2,2,3,3,2,2,4,2,5,1,Listening to the music,4,4,4,4,4,4,3,7,4,2,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1,1,5,6,6,6,6,5,2,3,4,30,10,40,3,3,2,3,2,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2019-04-16T16:06:18Z,2019-04-16T16:14:53Z,0,100,515,1,2019-04-16T16:14:54Z,75,2,9,3,2,group meeting talking about the presentation for tmr,4,5,5,5,5,3,4,4,4,4,5,5,3,3,3,2,3,3,2,2,2,2,2,2,2,"video call with my parents, not telling them that I was sick",5,5,3,4,5,4,4,4,4,4,4,5,4,3,3,2,2,2,2,2,2,2,2,3,2,3,2,writing my paper; I feel authentic because I feel like I'm capable to finish it today without procrastination,4,4,5,5,5,3,3,5,3,3,5,5,3,3,2,NA,2,3,2,4,3,3,3,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,5,5,5,3,5,5,3,3,3,30,10,20,3,3,3,3,2,2,2,2,2,2,2,2,4,5,4,4,5,4,3,4,3,4,3,3,4,3,4,4
2019-04-17T18:36:20Z,2019-04-17T18:43:21Z,0,100,420,1,2019-04-17T18:43:21Z,75,3,10,5,1,talk with my high school friends,5,5,5,4,5,3,3,5,3,3,5,5,4,2,2,2,2,3,3,3,3,2,2,2,3,I can't think of any...,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,lying on the bed and doing nothing for a while,4,5,5,5,5,3,3,6,3,3,4,5,3,2,2,2,2,4,2,4,4,2,3,2,2,can't think of any...,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,3,5,6,4,3,5,6,2,2,3,15,4,10,3,4,2,2,2,2,3,2,2,2,2,2,4,4,3,3,4,4,3,3,4,4,3,3,6,3,3,6
2019-04-18T22:19:16Z,2019-04-18T22:22:52Z,0,100,215,1,2019-04-18T22:22:53Z,75,4,11,5,1,psychology class: being mindful,4,6,5,5,6,3,3,6,3,3,4,5,3,2,2,2,2,3,2,3,4,1,3,2,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,having dinner after finish writing the paper,3,5,5,5,4,3,3,5,3,3,4,5,3,2,2,2,2,2,2,3,4,2,3,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,5,4,2,3,5,4,4,3,4,30,10,30,4,4,3,2,3,3,3,3,3,3,2,3,5,4,3,3,4,3,3,3,4,4,3,3,5,3,4,4
2019-04-19T23:25:40Z,2019-04-19T23:30:32Z,0,100,292,1,2019-04-19T23:30:32Z,75,5,12,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,I stayed at home all day today..so there is not interaction with others. I feel authentic when doing the basic workouts in the dorm,3,6,6,6,6,2,2,5,2,2,4,6,3,2,2,2,2,3,2,4,4,2,3,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,1,7,7,2,3,7,7,2,2,3,15,10,10,5,5,2,2,2,2,3,2,2,2,2,3,7,7,4,3,5,4,2,1,1,1,1,1,5,1,2,4
2019-04-22T16:17:20Z,2019-04-22T16:35:39Z,0,100,1098,1,2019-04-22T16:35:40Z,76,1,15,4,2,Someone didn't see me in class today so they texted me to see if I was alright.,5,4,6,6,6,3,1,4,2,2,7,4,4,4,3,4,3,5,5,4,4,1,1,2,4,My roommate and I hate each other. We said hello and talked for a little bit.,2,2,3,4,4,6,6,4,6,4,3,4,4,1,1,1,1,1,1,1,2,3,3,3,1,2,2,I was studying alone.,2,5,6,7,5,5,2,1,6,5,2,6,4,3,3,3,3,3,3,3,3,3,3,2,3,I was studying.,4,4,4,4,6,2,4,4,4,4,4,4,4,4,4,3,1,3,3,3,2,3,3,3,3,2,2,2,6,2,4,6,5,2,3,5,4,1,0,10,23,1,1,1,5,4,5,2,1,1,5,4,4,1,3,7,7,4,3,5,3,4,3,3,4,4,7,6,2
2019-04-23T16:29:44Z,2019-04-23T16:42:30Z,0,100,765,1,2019-04-23T16:42:30Z,76,2,16,5,2,When I was able to see my friend who I have not ben able to see all week. Even though our class schedule does not align we always make time for each other and care for each other.,2,NA,7,7,7,1,1,6,1,1,NA,7,1,1,1,5,5,5,5,4,5,1,1,1,5,My ex tried to argue with me in class. We haven't talked since last semester and all of a sudden he tries to pick a fight. I am just trying to get an education not be petty.,5,1,4,3,6,1,5,2,4,2,1,6,1,3,1,1,4,1,1,1,1,3,4,5,1,4,1,I was able to read part of an article that I've wanted to read for a while. I felt happy and fulfilled.,1,2,6,6,7,1,1,6,1,1,7,7,1,1,1,4,4,4,4,1,1,1,1,1,4,N/A  I did not have one today. I had a really good day.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,1,1,1,2,1,1,1,4,0,30,15,4,4,4,1,2,1,5,5,5,2,1,1,7,7,1,1,6,6,1,1,6,7,1,1,7,1,2,6
2019-04-24T16:13:24Z,2019-04-24T16:30:52Z,0,100,1048,1,2019-04-24T16:30:53Z,76,3,17,5,1,I was having some trouble with one of my professors and I was discussing it with my boss. He gave me a very sincere pep talk. He went out of his way to make me feel better and gave me a space to vent.,5,4,NA,6,7,2,3,3,1,1,6,6,3,1,4,3,4,4,4,4,3,1,2,5,4,Talking to a professor who would not respond to my emails and was generally rude about an important topic.,7,4,3,2,6,4,6,1,6,5,1,3,6,4,4,3,3,1,1,1,1,4,2,5,1,4,1,I was on the couch with my roommates cat. The cat was on me purring and I felt very content watching TV.,1,3,7,7,7,1,1,6,1,1,7,6,1,1,1,5,5,5,5,5,4,1,1,1,4,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,6,4,1,1,6,6,1,1,3,0,29,40,4,4,4,1,1,1,5,4,4,1,1,1,2,4,4,2,6,5,2,5,6,7,1,2,7,2,3,7
NA,NA,NA,NA,NA,NA,NA,76,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,76,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-15T18:14:38Z,2019-04-15T18:24:19Z,0,100,580,1,2019-04-15T18:24:20Z,77,1,8,3,2,Hi was discussing my relationship with my best friend,3,6,7,7,7,5,3,4,1,1,7,5,1,2,3,3,3,5,4,3,3,1,1,4,4,interacting with a classmate and feeling like it was empty conversation about classes and grades,5,1,4,7,4,1,1,3,4,1,3,5,1,1,1,1,3,4,1,3,5,1,1,1,4,4,2,I wa sweating a philosophy paper and thinking about my values as a person. I felt reflective,1,6,7,6,7,1,5,6,1,1,3,6,1,1,1,2,2,5,3,5,5,1,1,1,4,I was sitting watching netflix in amindless and empty state,1,2,2,6,2,6,4,1,2,5,1,1,5,3,1,1,1,1,1,5,5,1,2,1,3,1,1,1,4,1,1,1,7,1,1,1,1,2,30,5,10,1,1,5,3,5,3,4,5,3,3,1,1,6,2,5,4,5,6,2,2,5,6,3,1,5,4,3,4
2019-04-16T23:28:33Z,2019-04-16T23:36:40Z,0,100,486,1,2019-04-16T23:36:41Z,77,2,9,4,1,I had a friend come over today. We did work and our interactions felt light and fun. Deep conversation flowed naturally,3,3,7,6,6,1,1,6,1,1,7,6,1,1,2,4,5,4,4,4,5,1,1,1,5,Quick and meaningless conversation when running into old friends,7,1,4,1,4,6,4,1,1,2,1,6,1,2,4,2,2,4,1,1,1,1,1,1,3,5,1,"I was relaxed, reflective, and comfortable",1,5,7,7,5,1,1,7,1,1,6,7,1,1,2,1,2,4,3,5,5,1,1,1,4,Just watching Netflix mindlessly and not reflecting,2,3,5,5,2,6,5,1,5,3,2,2,3,1,1,1,1,3,1,5,5,1,1,1,1,4,5,4,1,6,6,1,1,6,7,1,1,3,30,10,15,3,1,5,4,5,5,5,3,4,2,3,1,5,4,4,1,5,6,1,1,7,7,1,1,5,3,4,6
